Ctstomer_id,Order ID,Order Date,Ship Mode,Segment,Value
2662,US-2014-170530,2021-01-21,Standard Class,Consumer,2.808
2663,US-2014-170531,2021-01-22,Standard Class,Consumer,2.808
2664,US-2014-170532,2021-01-23,Standard Class,Consumer,2.808
2665,US-2014-170533,2021-01-24,Standard Class,Consumer,2.808
2666,US-2014-170534,2021-01-25,Standard Class,Consumer,2.808
2667,US-2014-170535,2021-01-26,Standard Class,Consumer,2.808
2668,US-2014-170536,2021-01-27,Standard Class,Consumer,2.808
2669,US-2014-170537,2021-01-28,Standard Class,Consumer,2.808
2670,US-2014-170538,2021-01-29,Standard Class,Consumer,2.808
2671,US-2014-170539,2021-01-30,Standard Class,Consumer,2.808
2672,US-2014-170540,2021-01-31,Standard Class,Consumer,2.808
2673,US-2014-170541,2021-02-01,Standard Class,Consumer,2.808
2674,US-2014-170542,2021-02-02,Standard Class,Consumer,2.808
2675,US-2014-170543,2021-02-03,Standard Class,Consumer,2.808
2676,US-2014-170544,2021-02-04,Standard Class,Consumer,2.808
2677,US-2014-170545,2021-02-05,Standard Class,Consumer,2.808
2678,US-2014-170546,2021-02-06,Standard Class,Consumer,2.808
2679,US-2014-170547,2021-02-07,Standard Class,Consumer,2.808
2680,US-2014-170548,2021-02-08,Standard Class,Consumer,2.808
2681,US-2014-170549,2021-02-09,Standard Class,Consumer,2.808
2682,US-2014-170550,2021-02-10,Standard Class,Consumer,2.808
2683,US-2014-170551,2021-02-11,Standard Class,Consumer,2.808
2684,US-2014-170552,2021-02-12,Standard Class,Consumer,2.808
2685,US-2014-170553,2021-02-13,Standard Class,Consumer,2.808
2686,US-2014-170554,2021-02-14,Standard Class,Consumer,2.808
2687,US-2014-170555,2021-02-15,Standard Class,Consumer,2.808
2688,US-2014-170556,2021-02-16,Standard Class,Consumer,2.808
2689,US-2014-170557,2021-02-17,Standard Class,Consumer,2.808
2690,US-2014-170558,2021-02-18,Standard Class,Consumer,2.808
2691,US-2014-170559,2021-02-19,Standard Class,Consumer,2.808
2692,US-2014-170560,2021-02-20,Standard Class,Consumer,2.808
2693,US-2014-170561,2021-02-21,Standard Class,Consumer,2.808
2694,US-2014-170562,2021-02-22,Standard Class,Consumer,2.808
2695,US-2014-170563,2021-02-23,Standard Class,Consumer,2.808
2696,US-2014-170564,2021-02-24,Standard Class,Consumer,2.808
2697,US-2014-170565,2021-02-25,Standard Class,Consumer,2.808
2698,US-2014-170566,2021-02-26,Standard Class,Consumer,2.808
2699,US-2014-170567,2021-02-27,Standard Class,Consumer,2.808
2700,US-2014-170568,2021-02-28,Standard Class,Consumer,2.808
2701,US-2014-170569,2021-03-01,Standard Class,Consumer,2.808
2702,US-2014-170570,2021-03-02,Standard Class,Consumer,2.808
2703,US-2014-170571,2021-03-03,Standard Class,Consumer,2.808
2704,US-2014-170572,2021-03-04,Standard Class,Consumer,2.808
2705,US-2014-170573,2021-03-05,Standard Class,Consumer,2.808
2706,US-2014-170574,2021-03-06,Standard Class,Consumer,2.808
2707,US-2014-170575,2021-03-07,Standard Class,Consumer,2.808
2708,US-2014-170576,2021-03-08,Standard Class,Consumer,2.808
2709,US-2014-170577,2021-03-09,Standard Class,Consumer,2.808
2710,US-2014-170578,2021-03-10,Standard Class,Consumer,2.808
2711,US-2014-170579,2021-03-11,Standard Class,Consumer,2.808
2712,US-2014-170580,2021-03-12,Standard Class,Consumer,2.808
2713,US-2014-170581,2021-03-13,Standard Class,Consumer,2.808
2714,US-2014-170582,2021-03-14,Standard Class,Consumer,2.808
2715,US-2014-170583,2021-03-15,Standard Class,Consumer,2.808
2716,US-2014-170584,2021-03-16,Standard Class,Consumer,2.808
2717,US-2014-170585,2021-03-17,Standard Class,Consumer,2.808
2718,US-2014-170586,2021-03-18,Standard Class,Consumer,2.808
2719,US-2014-170587,2021-03-19,Standard Class,Consumer,2.808
2720,US-2014-170588,2021-03-20,Standard Class,Consumer,2.808
2721,US-2014-170589,2021-03-21,Standard Class,Consumer,2.808
2722,US-2014-170590,2021-03-22,Standard Class,Consumer,2.808
2723,US-2014-170591,2021-03-23,Standard Class,Consumer,2.808
2724,US-2014-170592,2021-03-24,Standard Class,Consumer,2.808
2725,US-2014-170593,2021-03-25,Standard Class,Consumer,2.808
2726,US-2014-170594,2021-03-26,Standard Class,Consumer,2.808
2727,US-2014-170595,2021-03-27,Standard Class,Consumer,2.808
2728,US-2014-170596,2021-03-28,Standard Class,Consumer,2.808
2729,US-2014-170597,2021-03-29,Standard Class,Consumer,2.808
2730,US-2014-170598,2021-03-30,Standard Class,Consumer,2.808
2731,US-2014-170599,2021-03-31,Standard Class,Consumer,2.808
2732,US-2014-170600,2021-04-01,Standard Class,Consumer,2.808
2733,US-2014-170601,2021-04-02,Standard Class,Consumer,2.808
2734,US-2014-170602,2021-04-03,Standard Class,Consumer,2.808
2735,US-2014-170603,2021-04-04,Standard Class,Consumer,2.808
2736,US-2014-170604,2021-04-05,Standard Class,Consumer,2.808
2737,US-2014-170605,2021-04-06,Standard Class,Consumer,2.808
2738,US-2014-170606,2021-04-07,Standard Class,Consumer,2.808
2739,US-2014-170607,2021-04-08,Standard Class,Consumer,2.808
2740,US-2014-170608,2021-04-09,Standard Class,Consumer,2.808
2741,US-2014-170609,2021-04-10,Standard Class,Consumer,2.808
2742,US-2014-170610,2021-04-11,Standard Class,Consumer,2.808
2743,US-2014-170611,2021-04-12,Standard Class,Consumer,2.808
2744,US-2014-170612,2021-04-13,Standard Class,Consumer,2.808
2745,US-2014-170613,2021-04-14,Standard Class,Consumer,2.808
2746,US-2014-170614,2021-04-15,Standard Class,Consumer,2.808
2747,US-2014-170615,2021-04-16,Standard Class,Consumer,2.808
2748,US-2014-170616,2021-04-17,Standard Class,Consumer,2.808
2749,US-2014-170617,2021-04-18,Standard Class,Consumer,2.808
2750,US-2014-170618,2021-04-19,Standard Class,Consumer,2.808
2751,US-2014-170619,2021-04-20,Standard Class,Consumer,2.808
2752,US-2014-170620,2021-04-21,Standard Class,Consumer,2.808
2753,US-2014-170621,2021-04-22,Standard Class,Consumer,2.808
2754,US-2014-170622,2021-04-23,Standard Class,Consumer,2.808
2755,US-2014-170623,2021-04-24,Standard Class,Consumer,2.808
2756,US-2014-170624,2021-04-25,Standard Class,Consumer,2.808
2757,US-2014-170625,2021-04-26,Standard Class,Consumer,2.808
2758,US-2014-170626,2021-04-27,Standard Class,Consumer,2.808
2759,US-2014-170627,2021-04-28,Standard Class,Consumer,2.808
2760,US-2014-170628,2021-04-29,Standard Class,Consumer,2.808
2761,US-2014-170629,2021-04-30,Standard Class,Consumer,2.808
2762,US-2014-170630,2021-05-01,Standard Class,Consumer,2.808
2763,US-2014-170631,2021-05-02,Standard Class,Consumer,2.808
2764,US-2014-170632,2021-05-03,Standard Class,Consumer,2.808
2765,US-2014-170633,2021-05-04,Standard Class,Consumer,2.808
2766,US-2014-170634,2021-05-05,Standard Class,Consumer,2.808
2767,US-2014-170635,2021-05-06,Standard Class,Consumer,2.808
2768,US-2014-170636,2021-05-07,Standard Class,Consumer,2.808
2769,US-2014-170637,2021-05-08,Standard Class,Consumer,2.808
2770,US-2014-170638,2021-05-09,Standard Class,Consumer,2.808
2771,US-2014-170639,2021-05-10,Standard Class,Consumer,2.808
2772,US-2014-170640,2021-05-11,Standard Class,Consumer,2.808
2773,US-2014-170641,2021-05-12,Standard Class,Consumer,2.808
2774,US-2014-170642,2021-05-13,Standard Class,Consumer,2.808
2775,US-2014-170643,2021-05-14,Standard Class,Consumer,2.808
2776,US-2014-170644,2021-05-15,Standard Class,Consumer,2.808
2777,US-2014-170645,2021-05-16,Standard Class,Consumer,2.808
2778,US-2014-170646,2021-05-17,Standard Class,Consumer,2.808
2779,US-2014-170647,2021-05-18,Standard Class,Consumer,2.808
2780,US-2014-170648,2021-05-19,Standard Class,Consumer,2.808
2781,US-2014-170649,2021-05-20,Standard Class,Consumer,2.808
2782,US-2014-170650,2021-05-21,Standard Class,Consumer,2.808
2783,US-2014-170651,2021-05-22,Standard Class,Consumer,2.808
2784,US-2014-170652,2021-05-23,Standard Class,Consumer,2.808
2785,US-2014-170653,2021-05-24,Standard Class,Consumer,2.808
2786,US-2014-170654,2021-05-25,Standard Class,Consumer,2.808
2787,US-2014-170655,2021-05-26,Standard Class,Consumer,2.808
2788,US-2014-170656,2021-05-27,Standard Class,Consumer,2.808
2789,US-2014-170657,2021-05-28,Standard Class,Consumer,2.808
2790,US-2014-170658,2021-05-29,Standard Class,Consumer,2.808
2791,US-2014-170659,2021-05-30,Standard Class,Consumer,2.808
2792,US-2014-170660,2021-05-31,Standard Class,Consumer,2.808
2793,US-2014-170661,2021-06-01,Standard Class,Consumer,2.808
2794,US-2014-170662,2021-06-02,Standard Class,Consumer,2.808
2795,US-2014-170663,2021-06-03,Standard Class,Consumer,2.808
2796,US-2014-170664,2021-06-04,Standard Class,Consumer,2.808
2797,US-2014-170665,2021-06-05,Standard Class,Consumer,2.808
2798,US-2014-170666,2021-06-06,Standard Class,Consumer,2.808
2799,US-2014-170667,2021-06-07,Standard Class,Consumer,2.808
2800,US-2014-170668,2021-06-08,Standard Class,Consumer,2.808
2801,US-2014-170669,2021-06-09,Standard Class,Consumer,2.808
2802,US-2014-170670,2021-06-10,Standard Class,Consumer,2.808
2803,US-2014-170671,2021-06-11,Standard Class,Consumer,2.808
2804,US-2014-170672,2021-06-12,Standard Class,Consumer,2.808
2805,US-2014-170673,2021-06-13,Standard Class,Consumer,2.808
2806,US-2014-170674,2021-06-14,Standard Class,Consumer,2.808
2807,US-2014-170675,2021-06-15,Standard Class,Consumer,2.808
2808,US-2014-170676,2021-06-16,Standard Class,Consumer,2.808
2809,US-2014-170677,2021-06-17,Standard Class,Consumer,2.808
2810,US-2014-170678,2021-06-18,Standard Class,Consumer,2.808
2811,US-2014-170679,2021-06-19,Standard Class,Consumer,2.808
2812,US-2014-170680,2021-06-20,Standard Class,Consumer,2.808
2813,US-2014-170681,2021-06-21,Standard Class,Consumer,2.808
2814,US-2014-170682,2021-06-22,Standard Class,Consumer,2.808
2815,US-2014-170683,2021-06-23,Standard Class,Consumer,2.808
2816,US-2014-170684,2021-06-24,Standard Class,Consumer,2.808
2817,US-2014-170685,2021-06-25,Standard Class,Consumer,2.808
2818,US-2014-170686,2021-06-26,Standard Class,Consumer,2.808
2819,US-2014-170687,2021-06-27,Standard Class,Consumer,2.808
2820,US-2014-170688,2021-06-28,Standard Class,Consumer,2.808
2821,US-2014-170689,2021-06-29,Standard Class,Consumer,2.808
2822,US-2014-170690,2021-06-30,Standard Class,Consumer,2.808
2823,US-2014-170691,2021-07-01,Standard Class,Consumer,2.808
2824,US-2014-170692,2021-07-02,Standard Class,Consumer,2.808
2825,US-2014-170693,2021-07-03,Standard Class,Consumer,2.808
2826,US-2014-170694,2021-07-04,Standard Class,Consumer,2.808
2827,US-2014-170695,2021-07-05,Standard Class,Consumer,2.808
2828,US-2014-170696,2021-07-06,Standard Class,Consumer,2.808
2829,US-2014-170697,2021-07-07,Standard Class,Consumer,2.808
2830,US-2014-170698,2021-07-08,Standard Class,Consumer,2.808
2831,US-2014-170699,2021-07-09,Standard Class,Consumer,2.808
2832,US-2014-170700,2021-07-10,Standard Class,Consumer,2.808
2833,US-2014-170701,2021-07-11,Standard Class,Consumer,2.808
2834,US-2014-170702,2021-07-12,Standard Class,Consumer,2.808
2835,US-2014-170703,2021-07-13,Standard Class,Consumer,2.808
2836,US-2014-170704,2021-07-14,Standard Class,Consumer,2.808
2837,US-2014-170705,2021-07-15,Standard Class,Consumer,2.808
2838,US-2014-170706,2021-07-16,Standard Class,Consumer,2.808
2839,US-2014-170707,2021-07-17,Standard Class,Consumer,2.808
2840,US-2014-170708,2021-07-18,Standard Class,Consumer,2.808
2841,US-2014-170709,2021-07-19,Standard Class,Consumer,2.808
2842,US-2014-170710,2021-07-20,Standard Class,Consumer,2.808
2843,US-2014-170711,2021-07-21,Standard Class,Consumer,2.808
2844,US-2014-170712,2021-07-22,Standard Class,Consumer,2.808
2845,US-2014-170713,2021-07-23,Standard Class,Consumer,2.808
2846,US-2014-170714,2021-07-24,Standard Class,Consumer,2.808
2847,US-2014-170715,2021-07-25,Standard Class,Consumer,2.808
2848,US-2014-170716,2021-07-26,Standard Class,Consumer,2.808
2849,US-2014-170717,2021-07-27,Standard Class,Consumer,2.808
2850,US-2014-170718,2021-07-28,Standard Class,Consumer,2.808
2851,US-2014-170719,2021-07-29,Standard Class,Consumer,2.808
2852,US-2014-170720,2021-07-30,Standard Class,Consumer,2.808
2853,US-2014-170721,2021-07-31,Standard Class,Consumer,2.808
2854,US-2014-170722,2021-08-01,Standard Class,Consumer,2.808
2855,US-2014-170723,2021-08-02,Standard Class,Consumer,2.808
2856,US-2014-170724,2021-08-03,Standard Class,Consumer,2.808
2857,US-2014-170725,2021-08-04,Standard Class,Consumer,2.808
2858,US-2014-170726,2021-08-05,Standard Class,Consumer,2.808
2859,US-2014-170727,2021-08-06,Standard Class,Consumer,2.808
2860,US-2014-170728,2021-08-07,Standard Class,Consumer,2.808
2861,US-2014-170729,2021-08-08,Standard Class,Consumer,2.808
2862,US-2014-170730,2021-08-09,Standard Class,Consumer,2.808
2863,US-2014-170731,2021-08-10,Standard Class,Consumer,2.808
2864,US-2014-170732,2021-08-11,Standard Class,Consumer,2.808
2865,US-2014-170733,2021-08-12,Standard Class,Consumer,2.808
2866,US-2014-170734,2021-08-13,Standard Class,Consumer,2.808
2867,US-2014-170735,2021-08-14,Standard Class,Consumer,2.808
2868,US-2014-170736,2021-08-15,Standard Class,Consumer,2.808
2869,US-2014-170737,2021-08-16,Standard Class,Consumer,2.808
2870,US-2014-170738,2021-08-17,Standard Class,Consumer,2.808
2871,US-2014-170739,2021-08-18,Standard Class,Consumer,2.808
2872,US-2014-170740,2021-08-19,Standard Class,Consumer,2.808
2873,US-2014-170741,2021-08-20,Standard Class,Consumer,2.808
2874,US-2014-170742,2021-08-21,Standard Class,Consumer,2.808
2875,US-2014-170743,2021-08-22,Standard Class,Consumer,2.808
2876,US-2014-170744,2021-08-23,Standard Class,Consumer,2.808
2877,US-2014-170745,2021-08-24,Standard Class,Consumer,2.808
2878,US-2014-170746,2021-08-25,Standard Class,Consumer,2.808
2879,US-2014-170747,2021-08-26,Standard Class,Consumer,2.808
2880,US-2014-170748,2021-08-27,Standard Class,Consumer,2.808
2881,US-2014-170749,2021-08-28,Standard Class,Consumer,2.808
2882,US-2014-170750,2021-08-29,Standard Class,Consumer,2.808
2883,US-2014-170751,2021-08-30,Standard Class,Consumer,2.808
2884,US-2014-170752,2021-08-31,Standard Class,Consumer,2.808
2885,US-2014-170753,2021-09-01,Standard Class,Consumer,2.808
2886,US-2014-170754,2021-09-02,Standard Class,Consumer,2.808
2887,US-2014-170755,2021-09-03,Standard Class,Consumer,2.808
2888,US-2014-170756,2021-09-04,Standard Class,Consumer,2.808
2889,US-2014-170757,2021-09-05,Standard Class,Consumer,2.808
2890,US-2014-170758,2021-09-06,Standard Class,Consumer,2.808
2891,US-2014-170759,2021-09-07,Standard Class,Consumer,2.808
2892,US-2014-170760,2021-09-08,Standard Class,Consumer,2.808
2893,US-2014-170761,2021-09-09,Standard Class,Consumer,2.808
2894,US-2014-170762,2021-09-10,Standard Class,Consumer,2.808
2895,US-2014-170763,2021-09-11,Standard Class,Consumer,2.808
2896,US-2014-170764,2021-09-12,Standard Class,Consumer,2.808
2897,US-2014-170765,2021-09-13,Standard Class,Consumer,2.808
2898,US-2014-170766,2021-09-14,Standard Class,Consumer,2.808
2899,US-2014-170767,2021-09-15,Standard Class,Consumer,2.808
2900,US-2014-170768,2021-09-16,Standard Class,Consumer,2.808
2901,US-2014-170769,2021-09-17,Standard Class,Consumer,2.808
2902,US-2014-170770,2021-09-18,Standard Class,Consumer,2.808
2903,US-2014-170771,2021-09-19,Standard Class,Consumer,2.808
2904,US-2014-170772,2021-09-20,Standard Class,Consumer,2.808
2905,US-2014-170773,2021-09-21,Standard Class,Consumer,2.808
2906,US-2014-170774,2021-09-22,Standard Class,Consumer,2.808
2907,US-2014-170775,2021-09-23,Standard Class,Consumer,2.808
2908,US-2014-170776,2021-09-24,Standard Class,Consumer,2.808
2909,US-2014-170777,2021-09-25,Standard Class,Consumer,2.808
2910,US-2014-170778,2021-09-26,Standard Class,Consumer,2.808
2911,US-2014-170779,2021-09-27,Standard Class,Consumer,2.808
2912,US-2014-170780,2021-09-28,Standard Class,Consumer,2.808
2913,US-2014-170781,2021-09-29,Standard Class,Consumer,2.808
2914,US-2014-170782,2021-09-30,Standard Class,Consumer,2.808
2915,US-2014-170783,2021-10-01,Standard Class,Consumer,2.808
2916,US-2014-170784,2021-10-02,Standard Class,Consumer,2.808
2917,US-2014-170785,2021-10-03,Standard Class,Consumer,2.808
2918,US-2014-170786,2021-10-04,Standard Class,Consumer,2.808
2919,US-2014-170787,2021-10-05,Standard Class,Consumer,2.808
2920,US-2014-170788,2021-10-06,Standard Class,Consumer,2.808
2921,US-2014-170789,2021-10-07,Standard Class,Consumer,2.808
2922,US-2014-170790,2021-10-08,Standard Class,Consumer,2.808
2923,US-2014-170791,2021-10-09,Standard Class,Consumer,2.808
2924,US-2014-170792,2021-10-10,Standard Class,Consumer,2.808
2925,US-2014-170793,2021-10-11,Standard Class,Consumer,2.808
2926,US-2014-170794,2021-10-12,Standard Class,Consumer,2.808
2927,US-2014-170795,2021-10-13,Standard Class,Consumer,2.808
2928,US-2014-170796,2021-10-14,Standard Class,Consumer,2.808
2929,US-2014-170797,2021-10-15,Standard Class,Consumer,2.808
2930,US-2014-170798,2021-10-16,Standard Class,Consumer,2.808
2931,US-2014-170799,2021-10-17,Standard Class,Consumer,2.808
2932,US-2014-170800,2021-10-18,Standard Class,Consumer,2.808
2933,US-2014-170801,2021-10-19,Standard Class,Consumer,2.808
2934,US-2014-170802,2021-10-20,Standard Class,Consumer,2.808
2935,US-2014-170803,2021-10-21,Standard Class,Consumer,2.808
2936,US-2014-170804,2021-10-22,Standard Class,Consumer,2.808
2937,US-2014-170805,2021-10-23,Standard Class,Consumer,2.808
2938,US-2014-170806,2021-10-24,Standard Class,Consumer,2.808
2939,US-2014-170807,2021-10-25,Standard Class,Consumer,2.808
2940,US-2014-170808,2021-10-26,Standard Class,Consumer,2.808
2941,US-2014-170809,2021-10-27,Standard Class,Consumer,2.808
2942,US-2014-170810,2021-10-28,Standard Class,Consumer,2.808
2943,US-2014-170811,2021-10-29,Standard Class,Consumer,2.808
2944,US-2014-170812,2021-10-30,Standard Class,Consumer,2.808
2945,US-2014-170813,2021-10-31,Standard Class,Consumer,2.808
2946,US-2014-170814,2021-11-01,Standard Class,Consumer,2.808
2947,US-2014-170815,2021-11-02,Standard Class,Consumer,2.808
2948,US-2014-170816,2021-11-03,Standard Class,Consumer,2.808
2949,US-2014-170817,2021-11-04,Standard Class,Consumer,2.808
2950,US-2014-170818,2021-11-05,Standard Class,Consumer,2.808
2951,US-2014-170819,2021-11-06,Standard Class,Consumer,2.808
2952,US-2014-170820,2021-11-07,Standard Class,Consumer,2.808
2953,US-2014-170821,2021-11-08,Standard Class,Consumer,2.808
2954,US-2014-170822,2021-11-09,Standard Class,Consumer,2.808
2955,US-2014-170823,2021-11-10,Standard Class,Consumer,2.808
2956,US-2014-170824,2021-11-11,Standard Class,Consumer,2.808
2957,US-2014-170825,2021-11-12,Standard Class,Consumer,2.808
2958,US-2014-170826,2021-11-13,Standard Class,Consumer,2.808
2959,US-2014-170827,2021-11-14,Standard Class,Consumer,2.808
2960,US-2014-170828,2021-11-15,Standard Class,Consumer,2.808
2961,US-2014-170829,2021-11-16,Standard Class,Consumer,2.808
2962,US-2014-170830,2021-11-17,Standard Class,Consumer,2.808
2963,US-2014-170831,2021-11-18,Standard Class,Consumer,2.808
2964,US-2014-170832,2021-11-19,Standard Class,Consumer,2.808
2965,US-2014-170833,2021-11-20,Standard Class,Consumer,2.808
2966,US-2014-170834,2021-11-21,Standard Class,Consumer,2.808
2967,US-2014-170835,2021-11-22,Standard Class,Consumer,2.808
2968,US-2014-170836,2021-11-23,Standard Class,Consumer,2.808
2969,US-2014-170837,2021-11-24,Standard Class,Consumer,2.808
2970,US-2014-170838,2021-11-25,Standard Class,Consumer,2.808
2971,US-2014-170839,2021-11-26,Standard Class,Consumer,2.808
2972,US-2014-170840,2021-11-27,Standard Class,Consumer,2.808
2973,US-2014-170841,2021-11-28,Standard Class,Consumer,2.808
2974,US-2014-170842,2021-11-29,Standard Class,Consumer,2.808
2975,US-2014-170843,2021-11-30,Standard Class,Consumer,2.808
2976,US-2014-170844,2021-12-01,Standard Class,Consumer,2.808
